stop_code;stop_name;stop_desc;stop_lat;stop_lon;zone_id;wheelchair_boarding
06686;AV.BURGOS-C.C.SANCHINARRO;Avda de Burgos 133;40.498046875;-3.66299557685852;A;1
06687;AV.BURGOS-DOMINICOS;Avda de Burgos 11300;40.5014419555664;-3.65994882583618;A;1
06689;CTRA.A1-CUESTA BLANCA;Ctra de Irún 13700;40.5217704772949;-3.65101075172424;B1;1
06690;CTRA.IRÚN-CONCESIONARIO;Ctra de Irún 14700;40.5337944030762;-3.64185833930969;B1;1
06691;AV.OLÍMPICA-C.C.LA VEGA;Avda   Olímpica 9;40.5352478027344;-3.63698363304138;B1;1
06692;AV.OLÍMPICA-PABELLÓN DEPORTIVO;Avda   Olímpica 5 A;40.5364875793457;-3.63275647163391;B1;1
06755;MARQUESA VIUDA DE ALDAMA-NªSRA.DEL PILAR;Calle de la Marquesa Viuda de Aldama 14;40.5413055419922;-3.63294339179993;B1;1
06756;MARQUÉS VALDAVIA-RAMÓN FDEZ.GUISASOLA;Calle del Marqués de la Valdavia 20;40.5408248901367;-3.6367175579071;B1;1
06758;MARQUÉS VALDAVIA-NEMESIO CASTRO;Calle del Marqués de la Valdavia 44;40.5426254272461;-3.63852977752686;B1;1
06759;MARQUÉS VALDAVIA-AV.ESPAÑA;Calle del Marqués de la Valdavia 88;40.5447883605957;-3.64296698570251;B1;1
06762;AV.ESPAÑA-AYUNTAMIENTO;Avda de España SN;40.5472755432129;-3.6412193775177;B1;1
06763;AV.ESPAÑA-AYUNTAMIENTO;Avda de España 34;40.5471420288086;-3.64091086387634;B1;1
06766;MARQUÉS VALDAVIA-AV.ESPAÑA;Calle del Marqués de la Valdavia 69;40.5445098876953;-3.64283442497253;B1;1
06767;MARQUÉS VALDAVIA-ISLAS BIKINI;Calle del Marqués de la Valdavia 37;40.5427932739258;-3.63915705680847;B1;1
06768;LIBERTAD-JULIÁN BAENA CASTRO;Calle de la Libertad 26;40.5395812988281;-3.63649344444275;B1;1
06863;CTRA.A1-CUESTA BLANCA;Ctra  A-1 (VÍA DE SERVICIO) 14.200;40.5223350524902;-3.65168905258179;B1;1
06864;CTRA.A1-EL ENCINAR DE LOS REYES;Ctra de Irún  13.000;40.5145568847656;-3.65547370910645;B1;1
06865;AV.BURGOS-DOMINICOS;Avda de Santo Domingo de la Calzada 1;40.5019798278809;-3.66061496734619;A;1
07236;AV.ESPAÑA-M.SEBASTIÁN IZUEL;Avda de España 72;40.5409965515137;-3.62847685813904;B1;1
10550;PºLA CASTELLANA-HOSPITAL LA PAZ;Paseo de la Castellana 296;40.4795417785645;-3.68592572212219;A;1
10614;AV.ESPAÑA-EST.ALCOBENDAS-S.S.REYES;Avda de España 52;40.546688079834;-3.63500165939331;B1;1
15318;AV.ESPAÑA-CENTRO DE SALUD;Avda de España 23;40.5478782653809;-3.63829612731934;B1;1
17472;INTERCAMBIADOR DE PLAZA CASTILLA;Avda de Asturias 2;40.4666328430176;-3.6904890537262;A;1
18074;INTERCAMBIADOR DE PLAZA CASTILLA;Paseo de la Castellana 195 A;40.4675521850586;-3.68892955780029;A;0
3253;Pº CASTELLANA-HOSPITAL LA PAZ;Acces  Nudo Norte 29700;40.4806365966797;-3.68515825271606;A;0
3261;AV.BURGOS-FCO.PI Y MARGALL;Avda de Burgos 10300;40.4943084716797;-3.66743111610413;A;0
3265;AV.BURGOS Nº 87-PASO ELEVADO;Avda de Burgos 87;40.4900245666504;-3.67299365997314;A;0
3566;AV.BURGOS-AV.MANOTERAS;Avda de Burgos 9600;40.4895515441895;-3.67223381996155;A;0
3602;AV.BURGOS Nº 93;Avda de Burgos 10100;40.4933738708496;-3.67044281959534;A;0
50000;AV.BURGOS-CENTRO FINANCIERO;Avda de Burgos 135;40.4987258911133;-3.66366314888;A;0
21;Intercambiador de Plaza de Castilla;Paseo de la Castellana 189;40.4669;-3.6892;A;0
06780;MARQUESA VIUDA DE ALDAMA-TRVA.DEL CAÑÓN;Calle de la Marquesa Viuda de Aldama SN;40.5422172546387;-3.63090896606445;B1;1
06782;REAL-CARLOS RUIZ;Calle   Carlos Ruiz 2;40.5447463989258;-3.628098487854;B1;1
06783;REAL-HIGUERAS;Calle del Real 36;40.5466842651367;-3.62608528137207;B1;1
06786;REAL-AYUNTAMIENTO;Calle del Real 25;40.5465660095215;-3.62637948989868;B1;1
06790;REAL-SACRAMENTO;Calle del Real 3;40.5446243286133;-3.62851071357727;B1;1
09828;ISLA GRACIOSA-ANTENA 3;Calle de la Isla Graciosa 14;40.5576553344727;-3.61469483375549;B1;1
10476;REAL-HONTANILLAS;Calle del Real 87;40.5495834350586;-3.62306523323059;B1;1
11888;ISLA GRACIOSA-ISLA DE HIERRO;Calle de la Isla Graciosa 4;40.5546112060547;-3.61753702163696;B1;1
11981;ISLA GRACIOSA-ANTENA 3;Calle de la Isla Graciosa 10;40.5566596984863;-3.61580777168274;B1;1
11982;ISLA GRACIOSA-ISLA DEL HIERRO;Calle de la Isla Graciosa 7;40.5544204711914;-3.61784243583679;B1;1
11983;REAL-CENTRO DE SALUD;Calle del Real 93;40.5502624511719;-3.62251663208008;B1;1
17404;MARÍA MOLINER-HOSPITAL INFANTA SOFÍA;Calle   María Moliner 12;40.559928894043;-3.6120343208313;B1;1
17406;PZA.CONCHA ESPINA-MARÍA MOLINER;Plaza   Concha Espina 3;40.5619163513184;-3.6145920753479;B1;1
17407;PZA.CONCHA ESPINA-FRANCISCO AYALA;Plaza   Concha Espina 4;40.561653137207;-3.61495590209961;B1;1
17410;JOSÉ HIERRO-MERCÉ RODODERA;Calle  José Hierro 7;40.5643844604492;-3.61307883262634;B1;1
17411;JOSÉ HIERRO-JULIO REY PASTOR;Calle  José Hierro 7;40.5661582946777;-3.61127591133118;B1;1
17474;PºEUROPA-HOSPITAL INFANTA SOFÍA;Paseo   Europa 11;40.5593185424805;-3.61180424690247;B1;1
19286;SALVADOR MADARIAGA-C.C.ALEGRA;Calle   Salvador de Madariaga 1;40.5669898986816;-3.60923981666565;B1;0
19287;ALONSO ZAMORA VICENTE-PºGREGORIO MARAÑÓN;Calle   Alonso Zamora Vicente 17;40.5651016235352;-3.61008501052856;B1;0
19289;ROSA CHACEL-FRANCISCO AYALA;Calle   Rosa Chacel 5;40.563648223877;-3.61252880096436;B1;0
06771;MARQUÉS VALDAVIA-MANUEL DE FALLA;Calle del Marqués de la Valdavia 110;40.5463714599609;-3.64989066123962;B1;1
06772;MARQUÉS VALDAVIA-AV.DOCTOR SEVERO OCHOA;Calle del Marqués de la Valdavia 91;40.5461845397949;-3.64981818199158;B1;1
06804;PZA.UNIVERSIDAD POPULAR-EST.BAUNATAL;Plaza de la Universidad Popular 2;40.5547866821289;-3.63406252861023;B1;1
07364;MARQUÉS VALDAVIA-RUPERTO CHAPÍ;Calle del Marqués de la Valdavia 94;40.5461883544922;-3.64602732658386;B1;1
07365;MARQUÉS VALDAVIA-JACINTO BENAVENTE;Calle del Marqués de la Valdavia 83;40.5460166931152;-3.64615535736084;B1;1
07527;MANUEL DE FALLA-PARQUE EXTREMADURA;Calle  Manuel de Falla SN;40.552059173584;-3.64443016052246;B1;1
07528;MANUEL DE FALLA-PARQUE EXTREMADURA;Calle  Manuel de Falla 42;40.5518379211426;-3.64430999755859;B1;1
08357;MANUEL DE FALLA-CENTRO DE MAYORES;Calle   Manuel de Falla 5;40.5485305786133;-3.64936828613281;B1;1
08358;MANUEL DE FALLA-INSTITUTO;Calle de Manuel de Falla 50;40.5535697937012;-3.64018082618713;B1;1
08359;AV.VALDELASFUENTES-AV.INDEPENDENCIA;Avda de Valdelasfuentes 23;40.5524520874023;-3.63582396507263;B1;1
08360;AV.VALDELASFUENTES-AV.INDEPENDENCIA;Avda de Valdelasfuentes 32;40.5525398254395;-3.63573026657104;B1;1
08361;MANUEL DE FALLA-INSTITUTO;Calle  Manuel de Falla 89;40.5535507202148;-3.64074754714966;B1;1
08362;MANUEL DE FALLA-CENTRO DE MAYORES;Calle   Manuel de Falla 9;40.5491523742676;-3.64893746376038;B1;1
15312;MANUEL DE FALLA-EST.MANUEL DE FALLA;Calle   Manuel de Falla 32;40.5502891540527;-3.64723587036133;B1;1
15313;MANUEL DE FALLA-EST.MANUEL DE FALLA;Calle   Manuel de Falla 59;40.5503997802734;-3.64672899246216;B1;1
06635;CTRA.FUENCARRAL-SAN RAFAEL;Ctra de Fuencarral 2800;40.5230979919434;-3.65894508361816;B1;1
06681;FCO.CHICO MENDES-C.C.PLANET ALCOBENDAS;Calle de Francisco Chico Mendes 2;40.5256996154785;-3.65263080596924;B1;1
06682;YUCA-CTRA.N1;Calle de Yuca sn;40.5261039733887;-3.64777064323425;B1;1
06785;AV.PLAZA DE TOROS-EST.REYES CATÓLICOS;Avda de la Plaza de Toros SN;40.5506057739258;-3.62373614311218;B1;1
06792;AV.COLMENAR VIEJO-NTRA.SRA.CARMEN;Avda de Colmenar Viejo 27;40.5472412109375;-3.63149952888489;B1;1
06795;AV.SIERRA-CERVANTES;Avda de la Sierra 10;40.5504302978516;-3.63275766372681;B1;1
06796;AV.BAUNATAL-PZA.ANDRÉS CABALLERO;Avda de Baunatal 2;40.5527076721191;-3.6302752494812;B1;1
06797;AV.BAUNATAL-PZA.ANDRÉS CABALLERO;Avda de Baunatal 1 A;40.5526695251465;-3.63071179389954;B1;1
06842;CTRA.M603-C.C.RÍO NORTE;Ctra de Fuencarral 3900;40.5301132202148;-3.64933228492737;B1;1
06843;CTRA.M603-POL.IND.CALABOZOS;Ctra de Fuencarral 78;40.5261192321777;-3.65500783920288;B1;1
11226;PZA.PARÍS-P.EMPRESARIAL LA MORALEJA;Plaza de París 1;40.520133972168;-3.65866827964783;B1;1
16811;AV.EUROPA-P.EMPRESARIAL LA MORALEJA;Avda de Europa 8;40.5207099914551;-3.65894532203674;B1;1
16813;RONDA COMUNICACIÓN-EST.RONDA DE LA COM.;Ronda de la Comunicación 16;40.5176582336426;-3.66481781005859;A;1
16814;PÓRTICO DE LA GLORIA-RONDA COMUNICACIÓN;Calle del Pórtico de la Gloria 2;40.5179634094238;-3.66474986076355;A;1
1917;AGUSTÍN DE FOXÁ-CHAMARTÍN;Calle de Agustín de Foxá 40;40.4718055725098;-3.68260288238525;A;0
2654;Pº CASTELLANA-MANUEL CALDEIRO;Calle de Manuel Caldeiro 1;40.4768409729004;-3.6858274936676;A;0
2655;Pº CASTELLANA-VIEJAS;Paseo de la Castellana 298;40.4794654846191;-3.68513441085815;A;0
2657;MAURICIO LEGENDRE-VIEJAS;Calle de Mauricio Legendre 59;40.480052947998;-3.68374824523926;A;0
2658;MAURICIO LEGENDRE-M.CALDEIRO;Calle de Mauricio Legendre 45 A;40.4765777587891;-3.68444442749023;A;0
2659;MAURICIO LEGENDRE-FCO.PALAU Y QUER;Calle de Mauricio Legendre 39;40.4742240905762;-3.68505764007568;A;0
2662;LLANO CASTELLANO-FCO.SANCHA;Avda de Salas de los Infantes 1;40.4855003356934;-3.68403959274292;A;0
2663;LLANO CASTELLANO-FCO.SANCHA;Avda del Llano Castellano 15;40.4864158630371;-3.68465042114258;A;0
2666;LLANO CASTELLANO-VALDEGOVIA;Avda del Llano Castellano 51;40.4894638061523;-3.68547201156616;A;0
2667;LLANO CASTELLANO-VALDEGOVIA;Avda del Llano Castellano 51;40.4893035888672;-3.68565917015076;A;0
2672;NTRA.SRA.VALVERDE-ISLA SUMATRA;Calle de Nuestra Señora de Valverde 62;40.4951629638672;-3.68770146369934;A;0
2673;NTRA.SRA.VALVERDE-ISLA SUMATRA;Calle de Nuestra Señora de Valverde 65;40.4951820373535;-3.68790221214294;A;0
3386;NTRA.SRA.VALVERDE-ALONSO QUIJANO;Calle de Nuestra Señora de Valverde 193;40.5051689147949;-3.68534874916077;A;0
3399;NTRA.SRA.VALVERDE-ALONSO QUIJANO;Calle de Nuestra Señora de Valverde 179;40.5043907165527;-3.68563580513;A;0
3881;CTRA.FUENCARRAL A ALCOBENDAS S/N;Ctra de Fuencarral a Alcobendas 700;40.5131874084473;-3.6791033744812;A;0
3882;CTRA.FUENCARRAL A ALCOBENDAS S/N;Ctra de Fuencarral a Alcobendas 800;40.5137786865234;-3.67781090736389;A;0
3984;C.FUENCARRAL ALCOBENDAS-ISABEL COLBRAND;Calle de Isabel Colbrand 1;40.5157814025879;-3.67127990722656;A;0
3985;CTRA.FUENCARRAL A ALCOBENDAS-M40;Ctra de Fuencarral a Alcobendas 1600;40.5167655944824;-3.66969609260559;A;0
25;Chamartín;Calle de Agustín de Foxá 40;40.4721;-3.68269;A;0
06688;CTRA.A1-EL ENCINAR DE LOS REYES;Ctra de Irún 12700;40.513240814209;-3.6555552482605;B1;1
06791;AV.COLMENAR VIEJO-RÍO DUERO;Avda de Colmenar Viejo 28;40.5469551086426;-3.63103628158569;B1;1
06794;AV.SIERRA-NAVAS DE TOLOSA;Avda de la Sierra 23;40.5503768920898;-3.63261556625366;B1;1
06805;AV.ARAGÓN-INSTITUTO;Avda de Aragón 3 B;40.558464050293;-3.63004565238953;B1;1
06806;AV.ARAGÓN-PARQUE VELÓDROMO;Avda de Aragón 2;40.5583724975586;-3.62892270088196;B1;1
10446;AV.ROSA LUXEMBURGO-AV.MIGUEL HDEZ.;Avda de Rosa Luxemburgo 13;40.5574989318848;-3.63673400878906;B1;1
10447;AV.ROSA LUXEMBURGO-CALDERÓN DE LA BARCA;Avda de Rosa Luxemburgo 13;40.5575637817383;-3.63634467124939;B1;1
10448;AV.ARAGÓN-CENTRO DE SALUD;Avda de Aragón SN;40.5590133666992;-3.63312196731567;B1;1
10449;AV.ARAGÓN-CENTRO DE SALUD;Avda de Aragón 15;40.5588340759277;-3.63309669494629;B1;1
10487;AV.TENERIFE-PºJUANA DE CASTILLA;Avda de Tenerife 6;40.5595512390137;-3.623783826828;B1;1
10488;AV.ARAGÓN-PZA.ABOGADOS DE ATOCHA;Avda de Aragón 2;40.5587463378906;-3.62792229652405;B1;1
11598;AV.ROSA LUXEMBURGO-EST.BAUNATAL;Avda de Rosa Luxemburgo 1;40.555004119873;-3.63524556159973;B1;1
15850;AV.TENERIFE-GOMERA;Avda de Tenerife 6;40.5594940185547;-3.62303900718689;B1;1
16573;AV.TENERIFE-MARÍA PACHECO;Avda de Tenerife 20 A;40.5610237121582;-3.6200647354126;B1;1
17408;AV.QUIÑONES-CERRO DEL BAILE;Avda de los Quiñones 4;40.5629539489746;-3.61808609962463;B1;1
17409;AV.TENERIFE-BEATRIZ GALINDO;Avda de Tenerife 20 A;40.5608978271484;-3.61980366706848;B1;1
06808;AZALEA Nº65;Calle de la Azalea 203;40.5208168029785;-3.64945507049561;B1;1
06809;JAZMÍN-IRIS;Calle  Jazmín 8;40.5241394042969;-3.64513063430786;B1;1
06810;JAZMÍN-BEGONIA;Calle de Begonia 258;40.5229377746582;-3.64226222038269;B1;1
06811;BEGONIA-CEMENTERIO;Calle de Begonia 277;40.5248641967773;-3.6392228603363;B1;1
06812;AZALEA-BEGONIA;Calle de la Azalea 532;40.5277404785156;-3.637526512146;B1;1
06813;DALIA-AZALEA;Calle   Dalia 385;40.5247993469238;-3.63492488861084;B1;1
06814;DALIA-LAUREL;Calle  Dalia 62;40.5236625671387;-3.63860940933228;B1;1
06815;DALIA-JAZMÍN;Calle   Dalia 255;40.5213623046875;-3.64199924468994;B1;1
06817;AZALEA-PZA.DEL SOTO;Calle de la Azalea 1;40.5184326171875;-3.65049433708191;B1;1
06818;AZALEA-ZARZAMORA;Calle de la Azalea 227;40.5223731994629;-3.64837217330933;B1;1
06819;AZALEA-CALÉNDULA;Calle de la Azalea 84;40.5238037109375;-3.64722895622253;B1;1
06839;CAMINO NUEVO-PZA.SOTO;Calle   Camino Nuevo 4;40.5179023742676;-3.64868330955505;B1;1
06862;DALIA-KERRIA;Calle   Dalia 23;40.5192794799805;-3.64602851867676;B1;1
11277;BEGONIA-AZALEA;Calle de Begonia 279;40.5275573730469;-3.63793802261353;B1;1
11335;NARDO-COMPLEJO DEPORTIVO;Calle del Nardo SN;40.5294075012207;-3.63709378242493;B1;1
11336;NARDO-GARDENIA;Calle del Nardo 12;40.5293922424316;-3.63698720932007;B1;1
12240;NARDO-CENTRO CÍVICO;Calle del Nardo SN;40.5311508178711;-3.63650798797607;B1;1
12343;PºLOS PARQUES-ESTAFETA;Paseo de los Parques 6;40.5129585266113;-3.6516809463501;B1;1
12344;PºPARQUES-CºEL ENCINAR;Paseo de los Parques 7;40.512767791748;-3.6501681804657;B1;1
12345;PºPARQUES Nº17;Paseo de los Parques 19;40.5113067626953;-3.64736843109131;B1;1
12346;PºDE LOS PARQUES Nº17;Paseo de los Parques 20;40.511100769043;-3.64709496498108;B1;1
12347;PºLOS PARQUES-VEREDA DE PALACIO;Paseo de los Parques 25;40.5095443725586;-3.64345645904541;B1;1
12351;CºHUERTA-DÁMASO ALONSO;Cmno de la Huerta 223;40.5072593688965;-3.63791084289551;B1;1
13132;PºPARQUES-CTRA.A1;Paseo de los Parques SN;40.5134811401367;-3.65497922897339;B1;1
16893;PADRES DOMINICOS-CONVENTO;Calle de los Padres Dominicos 2;40.5016250610352;-3.65626835823059;A;1
16894;PADRES DOMINICOS-CONVENTO;Calle de los Padres Dominicos 2;40.5016212463379;-3.65677571296692;A;1
16895;PADRES DOMINICOS-M.POMBO ANGULO;Calle de los Padres Dominicos 7;40.5048751831055;-3.65539121627808;A;1
16896;PADRES DOMINICOS-M.POMBO ANGULO;Calle de los Padres Dominicos 7;40.504997253418;-3.65556955337524;A;1
16897;MANUEL POMBO ANGULO-COLEGIO;Calle de Manuel Pombo Angulo 30;40.5059967041016;-3.65243983268738;A;1
16898;MANUEL POMBO ANGULO-COLEGIO;Calle de Manuel Pombo Angulo 30;40.5059432983398;-3.65259265899658;A;1
16925;PºLOS PARQUES-VEREDA DEL PALACIO;Paseo de los Parques 30;40.5093955993652;-3.64277052879334;B1;1
16926;PºPARQUES-ENCINAR DE LOS REYES;Paseo de los Parques 36;40.5093116760254;-3.63810729980469;B1;1
17457;VEREDA DE PALACIO-CºHUERTA;Calle   Vereda de Palacio 6;40.5080604553223;-3.64445734024048;B1;1
17459;PºPARQUES-CAMINO DEL ENCINAR;Paseo de los Parques 38;40.5095634460449;-3.6353714466095;B1;1
17460;CºDEL CURA-URB.OTERO DEL ENCINAR;Cmno   del Cura 99;40.5083808898926;-3.63589143753052;B1;1
18591;CºHUERTA-ENRIQUE LAFUENTE FERRARI;Cmno de la Huerta 143 C;40.5066719055176;-3.64174127578735;B1;0
3780;MARIA DE PORTUGAL-FCO. PI Y MARGALL;Calle de María de Portugal 1;40.4948387145996;-3.66466331481934;A;0
3781;MARIA DE PORTUGAL-FCO. PI Y MARGALL;Calle de María de Portugal 1;40.4949913024902;-3.66499519348145;A;0
3782;MARIA PORTUGAL-LEONOR AUSTRIA;Calle de María de Portugal 7 A;40.4975242614746;-3.6626718044281;A;0
3783;MARIA PORTUGAL-LEONOR AUSTRIA;Calle de María de Portugal 7 A;40.4968795776367;-3.66375112533569;A;0
3784;MARIA PORTUGAL-MARGARITA PARMA;Calle de María de Portugal 9;40.4989852905273;-3.66083335876465;A;0
3785;MARIA PORTUGAL-MARGARITA PARMA;Calle de María de Portugal 18;40.498722076416;-3.66175127029419;A;0
50002;AGATHA CHRISTIE-GTA.CUSTODIO MORENO;Calle de Agatha Christie 1;40.5007476806641;-3.63571310043335;A;0
11590;AV.CAMINO DE LO CORTAO-AV.MATAPIÑONERA;Avda de Camino de lo Cortao 2;40.5492324829102;-3.61948347091675;B1;1
11592;AV.CAMINO DE LO CORTAO-AV.FUENTE NUEVA;Avda de Camino de lo Cortao 12;40.5502815246582;-3.61560773849487;B1;1
12216;AV.EINSTEIN-MEGAPARK;Avda  Einstein SN;40.5435829162598;-3.60984253883362;B1;1
12217;AV.MATAPIÑONERA-AV.CERRO DEL ÁGUILA;Avda  Matapiñonera 24;40.5457305908203;-3.61737275123596;B1;1
12218;AV.MATAPIÑONERA-AV.CAMINO DE LO CORTAO;Avda   Matapiñonera 6;40.5483512878418;-3.61938095092773;B1;1
12219;AV.FUENTE NUEVA Nº14;Avda de la Fuente Nueva 16;40.5478706359863;-3.61292839050293;B1;1
12820;AV.MATAPIÑONERA-PLAZA NORTE;Avda  Matapiñonera 24;40.5431594848633;-3.61633372306824;B1;1
15392;AV.MATAPIÑONERA-CºJUNCAL;Avda  Matapiñonera 24;40.540699005127;-3.61807060241699;B1;1
15684;CºJUNCAL-PLAZA NORTE;Cmno del Juncal 2;40.5401840209961;-3.61198449134827;B1;1
15685;CºJUNCAL-PLAZA NORTE;Cmno del Juncal 4;40.5402908325195;-3.61540985107422;B1;1
06773;PºCHOPERA-CENTRO CULTURAL;Paseo de la Chopera 94;40.543342590332;-3.64372062683105;B1;1
06885;PºCHOPERA-CENTRO SALUD VALDAVIA;Paseo de la Chopera 108;40.5446510314941;-3.64672112464905;B1;1
08694;PºCHOPERA-EDUCACIÓN INFANTIL ESPECIAL;Paseo de la Chopera 107;40.5447425842285;-3.65008759498596;B1;1
08695;PºCHOPERA-EDUCACIÓN INFANTIL ESPECIAL;Paseo de la Chopera 107;40.5449371337891;-3.6501247882843;B1;1
09090;PºCHOPERA-CENTRO SALUD VALDAVIA;Paseo de la Chopera 89;40.5444526672363;-3.64677810668945;B1;1
11227;PºCHOPERA-CENTRO SALUD LA CHOPERA;Paseo de la Chopera 13;40.5398368835449;-3.63938879966736;B1;1
11228;PºCHOPERA-CENTRO DE SALUD;Paseo de la Chopera 46;40.540340423584;-3.63958263397217;B1;1
11229;PºCHOPERA-PINTOR SOROLLA;Paseo de la Chopera 29;40.5412139892578;-3.64138579368591;B1;1
11230;PºCHOPERA-CÁDIZ;Paseo de la Chopera 64;40.5414390563965;-3.64132881164551;B1;1
11231;PºCHOPERA-AV.CAMILO JOSÉ CELA;Paseo de la Chopera 253;40.5449714660645;-3.65688014030457;B1;1
11232;PºCHOPERA-AV.CAMILO JOSÉ CELA;Paseo de la Chopera 178;40.5451965332031;-3.6568706035614;B1;1
11233;PºCHOPERA-CENTRO CULTURAL;Paseo de la Chopera 63;40.5431365966797;-3.64391946792603;B1;1
11330;MARQUÉS VALDAVIA Nº147;Calle del Marqués de la Valdavia 159;40.5480079650879;-3.66038203239441;B1;1
11588;AV.VALDELAPARRA-PºCHOPERA;Avda de Valdelaparra 2800;40.5444793701172;-3.66154003143311;B1;1
11625;AV.EUROPA-PZA.PARÍS;Avda de Europa 11;40.5197448730469;-3.65740132331848;B1;1
11626;AV.EUROPA-C.C.MORALEJA GREEN;Avda de Europa 16;40.5174903869629;-3.6559271812439;B1;1
11627;AV.EUROPA-C.C.MORALEJA GREEN;Avda de Europa 16;40.5175285339355;-3.65572690963745;B1;1
11628;AV.EUROPA-PZA.ROMA;Avda de Europa 20 B;40.5147094726563;-3.65746998786926;B1;1
11629;AV.EUROPA-PZA.ROMA;Avda de Europa 19 Z;40.5146102905273;-3.65729212760925;B1;1
12725;AV.CAMILO J.CELA-MARQUÉS DE LA VALDAVIA;Avda de Camilo José Cela 3;40.5466651916504;-3.65715646743774;B1;1
12927;AV.CAMILO J.CELA-GABRIEL GªMÁRQUEZ;Avda de Camilo José Cela 28;40.5417556762695;-3.6589035987854;B1;1
17027;AV.VALDELAPARRA-INSTITUTO;Avda de Valdelaparra 2500;40.542163848877;-3.66097402572632;B1;1
17028;AV.VALDELAPARRA-POLICÍA LOCAL;Avda de Valdelaparra 118;40.5471496582031;-3.66213321685791;B1;1
06803;CTRA.M603-C.C.PLANET ALCOBENDAS;Calle de Francisco Chico Mendes 2;40.5263786315918;-3.65379428863525;B1;1
06861;CTRA.M603-C.C.RÍO NORTE;Ctra de Fuencarral 4000;40.5303039550781;-3.64798808097839;B1;1
07373;MARQUÉS VALDAVIA-CAMILO JOSÉ CELA;Calle del Marqués de la Valdavia 123;40.5471267700195;-3.65675950050354;B1;1
12713;AV.VALDELAPARRA-MUSEO DE LA CIENCIA;Avda de Valdelaparra 500;40.5359878540039;-3.6415011882782;B1;1
12714;AV.VALDELAPARRA-MUSEO DE LA CIENCIA;Avda de Valdelaparra 4;40.5362663269043;-3.64183449745178;B1;1
12715;AV.VALDELAPARRA-PARQUE ANDALUCÍA;Avda de Valdelaparra 1100;40.539306640625;-3.64740180969238;B1;1
12716;AV.VALDELAPARRA-PARQUE ANDALUCÍA;Avda de Valdelaparra 25;40.5389213562012;-3.64690208435059;B1;1
12717;AV.VALDELAPARRA-DR.SEVERO OCHOA;Avda de Valdelaparra 1700;40.5399436950684;-3.65436315536499;B1;1
12718;AV.VALDELAPARRA-VALGRANDE;Avda de Valdelaparra 1700;40.539737701416;-3.65416026115417;B1;1
12719;AV.DR.SEVERO OCHOA-RAMÓN Y CAJAL;Avda del Doctor Severo Ochoa 21;40.5427169799805;-3.65144968032837;B1;1
12720;AV.DR.SEVERO OCHOA-RAMÓN Y CAJAL;Avda del Doctor Severo Ochoa 32;40.5420722961426;-3.65214014053345;B1;1
12721;AV.DR.SEVERO OCHOA-PABELLÓN DEPORTIVO;Avda del Doctor Severo Ochoa 3;40.5455322265625;-3.65052032470703;B1;1
12722;AV.DR.SEVERO OCHOA-PºCHOPERA;Avda del Doctor Severo Ochoa 5;40.544376373291;-3.65094614028931;B1;1
12723;MARQUÉS VALDAVIA-EST.VALDELASFUENTES;Calle del Marqués de la Valdavia 138;40.5469703674316;-3.65431332588196;B1;1
12724;MARQUÉS VALDAVIA-EST.VALDELASFUENTES;Calle del Marqués de la Valdavia 105;40.5466423034668;-3.65350723266602;B1;1
15306;AV.MIGUEL CERVANTES-DOLORES IBÁRRURI;Avda   Miguel de Cervantes 5;40.5505332946777;-3.65040349960327;B1;1
15676;DOLORES IBÁRRURI-TERESA DE CALCUTA;Calle  Dolores Ibárruri 16;40.5503578186035;-3.65444087982178;B1;1
15677;AV.PABLO IGLESIAS-CARLOS MUÑOZ RUIZ;Avda   Pablo Iglesias 16;40.5531120300293;-3.65646362304688;B1;1
15678;FCO.LARGO CABALLERO-PºOCHO DE MARZO;Calle   Francisco Largo Caballero 42;40.5536499023438;-3.65323281288147;B1;1
15679;AV.MIGUEL CERVANTES-FCO.LARGO CABALLERO;Avda   Miguel de Cervantes 17;40.5530738830566;-3.65025091171265;B1;1
17026;AV.DR.SEVERO OCHOA-PARQUE DE GALICIA;Avda del Doctor Severo Ochoa 49;40.541130065918;-3.65479969978333;B1;1
18060;FELICIDAD-AV.MAGIA;Avda de la Magia 7;40.5504570007324;-3.65751242637634;B1;0
18061;PºFUENTE LUCHA-SUEÑOS;Paseo de Fuente Lucha 7;40.5510101318359;-3.65962028503418;B1;0
18062;PºFUENTE LUCHA-IMAGINACIÓN;Paseo de Fuente Lucha 7;40.5531578063965;-3.65946412086487;B1;0
18063;SUERTE-IMAGINACIÓN;Calle de la Suerte 4;40.5549240112305;-3.65903258323669;B1;0
18068;AV.PABLO IGLESIAS-DR.ÁNGEL OLIVARES;Avda   Pablo Iglesias 6;40.5494842529297;-3.65698337554932;B1;0
18076;AV.PABLO IGLESIAS-JOSÉ HIERRO;Avda   Pablo Iglesias 2;40.547794342041;-3.65682506561279;B1;0
19172;RONDA COMUNICACIÓN-DISTRITO C;Ronda de la Comunicación 28;40.5130767822266;-3.65938997268677;A;0
06769;AV.SIERRA-C.C.LA VIÑA;Avda de la Sierra 37;40.5481033325195;-3.63325548171997;B1;1
12730;AV.SIERRA-EST.ALCOBENDAS S.SEB.REYES;Calle   Marruecos 6;40.5469818115234;-3.63435506820679;B1;1
129;AV.SAN LUIS-CONDADO DE TREVIÑO;Avda de San Luis 166;40.4796142578125;-3.6721818447113;A;0
